indicator_code,indicator_name,country_code,country_name,year,value
CC.EST,Control of Corruption: Estimate,DZA,Algeria,2006,-0.564962565898895
CC.EST,Control of Corruption: Estimate,DZA,Algeria,2005,-0.466420471668243
CC.EST,Control of Corruption: Estimate,DZA,Algeria,2004,-0.699272692203522
CC.EST,Control of Corruption: Estimate,DZA,Algeria,2003,-0.715244472026825
CC.EST,Control of Corruption: Estimate,DZA,Algeria,2002,-0.928754985332489
CC.EST,Control of Corruption: Estimate,DZA,Algeria,2000,-0.987298190593719
CC.EST,Control of Corruption: Estimate,DZA,Algeria,1998,-0.916649281978607
CC.EST,Control of Corruption: Estimate,DZA,Algeria,1996,-0.566740930080414
CC.EST,Control of Corruption: Estimate,ASM,American Samoa,2023,1.25135612487793
CC.EST,Control of Corruption: Estimate,ASM,American Samoa,2022,1.27027237415314
CC.EST,Control of Corruption: Estimate,ASM,American Samoa,2021,1.2796870470047
CC.EST,Control of Corruption: Estimate,ASM,American Samoa,2020,1.26545393466949
CC.EST,Control of Corruption: Estimate,ASM,American Samoa,2019,1.78022909164429
CC.EST,Control of Corruption: Estimate,ASM,American Samoa,2018,1.78064966201782
CC.EST,Control of Corruption: Estimate,ASM,American Samoa,2017,1.76228725910187
CC.EST,Control of Corruption: Estimate,ASM,American Samoa,2016,1.15941143035889
CC.EST,Control of Corruption: Estimate,ASM,American Samoa,2015,1.15172910690308
CC.EST,Control of Corruption: Estimate,ASM,American Samoa,2014,1.2206939458847
CC.EST,Control of Corruption: Estimate,ASM,American Samoa,2013,0.303002297878265
CC.EST,Control of Corruption: Estimate,ASM,American Samoa,2012,0.29941114783287
CC.EST,Control of Corruption: Estimate,ASM,American Samoa,2011,0.310445874929428
CC.EST,Control of Corruption: Estimate,ASM,American Samoa,2010,0.328756839036942
CC.EST,Control of Corruption: Estimate,ASM,American Samoa,2009,0.347466081380844
CC.EST,Control of Corruption: Estimate,ASM,American Samoa,2008,0.317555278539658
CC.EST,Control of Corruption: Estimate,ASM,American Samoa,2007,0.30806240439415
CC.EST,Control of Corruption: Estimate,ASM,American Samoa,2006,0.299861043691635
CC.EST,Control of Corruption: Estimate,ASM,American Samoa,2005,0.789309144020081
CC.EST,Control of Corruption: Estimate,ASM,American Samoa,2004,0.791444957256317
CC.EST,Control of Corruption: Estimate,AND,Andorra,2023,1.25135612487793
CC.EST,Control of Corruption: Estimate,AND,Andorra,2022,1.27027237415314
CC.EST,Control of Corruption: Estimate,AND,Andorra,2021,1.2796870470047
CC.EST,Control of Corruption: Estimate,AND,Andorra,2020,1.26545393466949
CC.EST,Control of Corruption: Estimate,AND,Andorra,2019,1.17618942260742
CC.EST,Control of Corruption: Estimate,AND,Andorra,2018,1.17894005775452
CC.EST,Control of Corruption: Estimate,AND,Andorra,2017,1.17178130149841
CC.EST,Control of Corruption: Estimate,AND,Andorra,2016,1.15941143035889
CC.EST,Control of Corruption: Estimate,AND,Andorra,2015,1.15172910690308
CC.EST,Control of Corruption: Estimate,AND,Andorra,2014,1.2206939458847
CC.EST,Control of Corruption: Estimate,AND,Andorra,2013,1.25358092784882
CC.EST,Control of Corruption: Estimate,AND,Andorra,2012,1.26053082942963
CC.EST,Control of Corruption: Estimate,AND,Andorra,2011,1.27229809761047
CC.EST,Control of Corruption: Estimate,AND,Andorra,2010,1.30177271366119
CC.EST,Control of Corruption: Estimate,AND,Andorra,2009,1.3177649974823
CC.EST,Control of Corruption: Estimate,AND,Andorra,2008,1.27677536010742
CC.EST,Control of Corruption: Estimate,AND,Andorra,2007,1.26187098026276
CC.EST,Control of Corruption: Estimate,AND,Andorra,2006,1.25131320953369
CC.EST,Control of Corruption: Estimate,AND,Andorra,2005,1.26966309547424
CC.EST,Control of Corruption: Estimate,AND,Andorra,2004,1.11915028095245
CC.EST,Control of Corruption: Estimate,AND,Andorra,2003,1.33278954029083
CC.EST,Control of Corruption: Estimate,AND,Andorra,2002,1.31074380874634
CC.EST,Control of Corruption: Estimate,AND,Andorra,2000,1.31340384483337
CC.EST,Control of Corruption: Estimate,AND,Andorra,1998,1.33475875854492
CC.EST,Control of Corruption: Estimate,AND,Andorra,1996,1.31814324855804
CC.EST,Control of Corruption: Estimate,AGO,Angola,2023,-0.60992020368576
CC.EST,Control of Corruption: Estimate,AGO,Angola,2022,-0.612375736236572
CC.EST,Control of Corruption: Estimate,AGO,Angola,2021,-0.649475812911987
CC.EST,Control of Corruption: Estimate,AGO,Angola,2020,-0.93506121635437
CC.EST,Control of Corruption: Estimate,AGO,Angola,2019,-1.05461812019348
CC.EST,Control of Corruption: Estimate,AGO,Angola,2018,-1.19948387145996
CC.EST,Control of Corruption: Estimate,AGO,Angola,2017,-1.44517171382904
CC.EST,Control of Corruption: Estimate,AGO,Angola,2016,-1.48399043083191
CC.EST,Control of Corruption: Estimate,AGO,Angola,2015,-1.42772650718689
CC.EST,Control of Corruption: Estimate,AGO,Angola,2014,-1.45822596549988
CC.EST,Control of Corruption: Estimate,AGO,Angola,2013,-1.33697164058685
CC.EST,Control of Corruption: Estimate,AGO,Angola,2012,-1.30240142345428
CC.EST,Control of Corruption: Estimate,AGO,Angola,2011,-1.36746907234192
CC.EST,Control of Corruption: Estimate,AGO,Angola,2010,-1.33247494697571
CC.EST,Control of Corruption: Estimate,AGO,Angola,2009,-1.39776611328125
CC.EST,Control of Corruption: Estimate,AGO,Angola,2008,-1.30876457691193
CC.EST,Control of Corruption: Estimate,AGO,Angola,2007,-1.30749356746674
CC.EST,Control of Corruption: Estimate,AGO,Angola,2006,-1.24103772640228
CC.EST,Control of Corruption: Estimate,AGO,Angola,2005,-1.32318198680878
CC.EST,Control of Corruption: Estimate,AGO,Angola,2004,-1.37756884098053
CC.EST,Control of Corruption: Estimate,AGO,Angola,2003,-1.33546328544617
CC.EST,Control of Corruption: Estimate,AGO,Angola,2002,-1.15549266338348
CC.EST,Control of Corruption: Estimate,AGO,Angola,2000,-1.197514295578
CC.EST,Control of Corruption: Estimate,AGO,Angola,1998,-1.1804506778717
CC.EST,Control of Corruption: Estimate,AGO,Angola,1996,-1.1677018404007
CC.EST,Control of Corruption: Estimate,ATG,Antigua and Barbuda,2023,0.326792687177658
CC.EST,Control of Corruption: Estimate,ATG,Antigua and Barbuda,2022,0.310727566480637
CC.EST,Control of Corruption: Estimate,ATG,Antigua and Barbuda,2021,0.231868863105774
CC.EST,Control of Corruption: Estimate,ATG,Antigua and Barbuda,2020,0.239038527011871
CC.EST,Control of Corruption: Estimate,ATG,Antigua and Barbuda,2019,0.239614844322205
CC.EST,Control of Corruption: Estimate,ATG,Antigua and Barbuda,2018,0.236501798033714
CC.EST,Control of Corruption: Estimate,ATG,Antigua and Barbuda,2017,0.197911337018013
CC.EST,Control of Corruption: Estimate,ATG,Antigua and Barbuda,2016,0.645367681980133
CC.EST,Control of Corruption: Estimate,ATG,Antigua and Barbuda,2015,0.642609059810638
CC.EST,Control of Corruption: Estimate,ATG,Antigua and Barbuda,2014,0.634795427322388
CC.EST,Control of Corruption: Estimate,ATG,Antigua and Barbuda,2013,1.25358092784882
CC.EST,Control of Corruption: Estimate,ATG,Antigua and Barbuda,2012,1.26053082942963
CC.EST,Control of Corruption: Estimate,ATG,Antigua and Barbuda,2011,1.27229809761047
CC.EST,Control of Corruption: Estimate,ATG,Antigua and Barbuda,2010,1.30177271366119
CC.EST,Control of Corruption: Estimate,ATG,Antigua and Barbuda,2009,1.3177649974823
CC.EST,Control of Corruption: Estimate,ATG,Antigua and Barbuda,2008,1.27677536010742
CC.EST,Control of Corruption: Estimate,ATG,Antigua and Barbuda,2007,1.14696705341339
CC.EST,Control of Corruption: Estimate,ATG,Antigua and Barbuda,2006,1.11961627006531
CC.EST,Control of Corruption: Estimate,ATG,Antigua and Barbuda,2005,0.742446184158325
CC.EST,Control of Corruption: Estimate,ATG,Antigua and Barbuda,2004,0.839856028556824
CC.EST,Control of Corruption: Estimate,ATG,Antigua and Barbuda,2003,0.854120075702667
CC.EST,Control of Corruption: Estimate,ATG,Antigua and Barbuda,2002,0.85021036863327
CC.EST,Control of Corruption: Estimate,ATG,Antigua and Barbuda,2000,0.861537575721741
CC.EST,Control of Corruption: Estimate,ATG,Antigua and Barbuda,1998,0.883366405963898
CC.EST,Control of Corruption: Estimate,ATG,Antigua and Barbuda,1996,0.869897186756134
CC.EST,Control of Corruption: Estimate,ARG,Argentina,2023,-0.360883951187134
CC.EST,Control of Corruption: Estimate,ARG,Argentina,2022,-0.447221606969833
CC.EST,Control of Corruption: Estimate,ARG,Argentina,2021,-0.422596842050552
CC.EST,Control of Corruption: Estimate,ARG,Argentina,2020,-0.163570061326027
CC.EST,Control of Corruption: Estimate,ARG,Argentina,2019,-0.107116244733334
CC.EST,Control of Corruption: Estimate,ARG,Argentina,2018,-0.0992739275097847
CC.EST,Control of Corruption: Estimate,ARG,Argentina,2017,-0.309002459049225
CC.EST,Control of Corruption: Estimate,ARG,Argentina,2016,-0.299235552549362
CC.EST,Control of Corruption: Estimate,ARG,Argentina,2015,-0.581265270709991
CC.EST,Control of Corruption: Estimate,ARG,Argentina,2014,-0.549791395664215
CC.EST,Control of Corruption: Estimate,ARG,Argentina,2013,-0.434306710958481
CC.EST,Control of Corruption: Estimate,ARG,Argentina,2012,-0.445909202098846
CC.EST,Control of Corruption: Estimate,ARG,Argentina,2011,-0.364098519086838
CC.EST,Control of Corruption: Estimate,ARG,Argentina,2010,-0.355230033397675
CC.EST,Control of Corruption: Estimate,ARG,Argentina,2009,-0.445475101470947
CC.EST,Control of Corruption: Estimate,ARG,Argentina,2008,-0.434875011444092
CC.EST,Control of Corruption: Estimate,ARG,Argentina,2007,-0.372122079133987
CC.EST,Control of Corruption: Estimate,ARG,Argentina,2006,-0.33123853802681
CC.EST,Control of Corruption: Estimate,ARG,Argentina,2005,-0.377738356590271
CC.EST,Control of Corruption: Estimate,ARG,Argentina,2004,-0.414409548044205
CC.EST,Control of Corruption: Estimate,ARG,Argentina,2003,-0.479976803064346
CC.EST,Control of Corruption: Estimate,ARG,Argentina,2002,-0.417055726051331
CC.EST,Control of Corruption: Estimate,ARG,Argentina,2000,-0.172407656908035
CC.EST,Control of Corruption: Estimate,ARG,Argentina,1998,-0.20348159968853
CC.EST,Control of Corruption: Estimate,ARG,Argentina,1996,-0.101317152380943
CC.EST,Control of Corruption: Estimate,ARM,Armenia,2023,0.0583996474742889
CC.EST,Control of Corruption: Estimate,ARM,Armenia,2022,0.0279071740806103
CC.EST,Control of Corruption: Estimate,ARM,Armenia,2021,0.0486846454441547
CC.EST,Control of Corruption: Estimate,ARM,Armenia,2020,-0.003474973840639
CC.EST,Control of Corruption: Estimate,ARM,Armenia,2019,-0.227039858698845
CC.EST,Control of Corruption: Estimate,ARM,Armenia,2018,-0.409369438886642
CC.EST,Control of Corruption: Estimate,ARM,Armenia,2017,-0.637015163898468
CC.EST,Control of Corruption: Estimate,ARM,Armenia,2016,-0.659795224666595
CC.EST,Control of Corruption: Estimate,ARM,Armenia,2015,-0.609746634960175
CC.EST,Control of Corruption: Estimate,ARM,Armenia,2014,-0.565446794033051
CC.EST,Control of Corruption: Estimate,ARM,Armenia,2013,-0.53053343296051
CC.EST,Control of Corruption: Estimate,ARM,Armenia,2012,-0.588001489639282
CC.EST,Control of Corruption: Estimate,ARM,Armenia,2011,-0.664559423923492
CC.EST,Control of Corruption: Estimate,ARM,Armenia,2010,-0.695039570331573
CC.EST,Control of Corruption: Estimate,ARM,Armenia,2009,-0.621459662914276
CC.EST,Control of Corruption: Estimate,ARM,Armenia,2008,-0.712412357330322
CC.EST,Control of Corruption: Estimate,ARM,Armenia,2007,-0.745891690254211
CC.EST,Control of Corruption: Estimate,ARM,Armenia,2006,-0.669232606887817
CC.EST,Control of Corruption: Estimate,ARM,Armenia,2005,-0.683349847793579
CC.EST,Control of Corruption: Estimate,ARM,Armenia,2004,-0.703455328941345
CC.EST,Control of Corruption: Estimate,ARM,Armenia,2003,-0.649022400379181
CC.EST,Control of Corruption: Estimate,ARM,Armenia,2002,-0.77816516160965
CC.EST,Control of Corruption: Estimate,ARM,Armenia,2000,-0.84808623790741
CC.EST,Control of Corruption: Estimate,ARM,Armenia,1998,-0.936306059360504
CC.EST,Control of Corruption: Estimate,ARM,Armenia,1996,-0.473051309585571
CC.EST,Control of Corruption: Estimate,ABW,Aruba,2023,0.709075331687927
CC.EST,Control of Corruption: Estimate,ABW,Aruba,2022,0.756486594676971
CC.EST,Control of Corruption: Estimate,ABW,Aruba,2021,0.800938904285431
CC.EST,Control of Corruption: Estimate,ABW,Aruba,2020,1.1988273859024
CC.EST,Control of Corruption: Estimate,ABW,Aruba,2019,1.17443084716797
CC.EST,Control of Corruption: Estimate,ABW,Aruba,2018,1.20740139484406
CC.EST,Control of Corruption: Estimate,ABW,Aruba,2017,1.23961400985718
CC.EST,Control of Corruption: Estimate,ABW,Aruba,2016,1.23269331455231
CC.EST,Control of Corruption: Estimate,ABW,Aruba,2015,1.24830114841461
CC.EST,Control of Corruption: Estimate,ABW,Aruba,2014,1.01400101184845
CC.EST,Control of Corruption: Estimate,ABW,Aruba,2013,1.11960065364838
CC.EST,Control of Corruption: Estimate,ABW,Aruba,2012,1.09523594379425
CC.EST,Control of Corruption: Estimate,ABW,Aruba,2011,1.10294651985168
CC.EST,Control of Corruption: Estimate,ABW,Aruba,2010,1.12129557132721
CC.EST,Control of Corruption: Estimate,ABW,Aruba,2009,1.10914754867554
CC.EST,Control of Corruption: Estimate,ABW,Aruba,2008,1.27677536010742
CC.EST,Control of Corruption: Estimate,ABW,Aruba,2007,1.26187098026276
CC.EST,Control of Corruption: Estimate,ABW,Aruba,2006,1.25131320953369
CC.EST,Control of Corruption: Estimate,ABW,Aruba,2005,1.26966309547424
CC.EST,Control of Corruption: Estimate,ABW,Aruba,2004,1.16596531867981
CC.EST,Control of Corruption: Estimate,AUS,Australia,2023,1.78120493888855
CC.EST,Control of Corruption: Estimate,AUS,Australia,2022,1.76436710357666
CC.EST,Control of Corruption: Estimate,AUS,Australia,2021,1.70738875865936
CC.EST,Control of Corruption: Estimate,AUS,Australia,2020,1.63298058509827
CC.EST,Control of Corruption: Estimate,AUS,Australia,2019,1.78807365894318
CC.EST,Control of Corruption: Estimate,AUS,Australia,2018,1.7674548625946
CC.EST,Control of Corruption: Estimate,AUS,Australia,2017,1.75297474861145
CC.EST,Control of Corruption: Estimate,AUS,Australia,2016,1.77225196361542
CC.EST,Control of Corruption: Estimate,AUS,Australia,2015,1.84130811691284
CC.EST,Control of Corruption: Estimate,AUS,Australia,2014,1.84927213191986
CC.EST,Control of Corruption: Estimate,AUS,Australia,2013,1.77783310413361
CC.EST,Control of Corruption: Estimate,AUS,Australia,2012,1.97750723361969
CC.EST,Control of Corruption: Estimate,AUS,Australia,2011,2.03790903091431
CC.EST,Control of Corruption: Estimate,AUS,Australia,2010,2.02361083030701
CC.EST,Control of Corruption: Estimate,AUS,Australia,2009,2.04176306724548
CC.EST,Control of Corruption: Estimate,AUS,Australia,2008,2.0273425579071
CC.EST,Control of Corruption: Estimate,AUS,Australia,2007,2.00087285041809
CC.EST,Control of Corruption: Estimate,AUS,Australia,2006,1.95081317424774
CC.EST,Control of Corruption: Estimate,AUS,Australia,2005,1.94266772270203
CC.EST,Control of Corruption: Estimate,AUS,Australia,2004,2.00586891174316
CC.EST,Control of Corruption: Estimate,AUS,Australia,2003,1.89528703689575
CC.EST,Control of Corruption: Estimate,AUS,Australia,2002,1.76143634319305
CC.EST,Control of Corruption: Estimate,AUS,Australia,2000,1.86208832263947
CC.EST,Control of Corruption: Estimate,AUS,Australia,1998,1.79812967777252
CC.EST,Control of Corruption: Estimate,AUS,Australia,1996,1.8773558139801
CC.EST,Control of Corruption: Estimate,AUT,Austria,2023,1.1336532831192
CC.EST,Control of Corruption: Estimate,AUT,Austria,2022,1.25858676433563
CC.EST,Control of Corruption: Estimate,AUT,Austria,2021,1.24272727966309
CC.EST,Control of Corruption: Estimate,AUT,Austria,2020,1.47770941257477
CC.EST,Control of Corruption: Estimate,AUT,Austria,2019,1.52132439613342
CC.EST,Control of Corruption: Estimate,AUT,Austria,2018,1.56858718395233
CC.EST,Control of Corruption: Estimate,AUT,Austria,2017,1.50082015991211
CC.EST,Control of Corruption: Estimate,AUT,Austria,2016,1.49688053131104
CC.EST,Control of Corruption: Estimate,AUT,Austria,2015,1.47204375267029
CC.EST,Control of Corruption: Estimate,AUT,Austria,2014,1.46650183200836
CC.EST,Control of Corruption: Estimate,AUT,Austria,2013,1.53727698326111
CC.EST,Control of Corruption: Estimate,AUT,Austria,2012,1.42725443840027
CC.EST,Control of Corruption: Estimate,AUT,Austria,2011,1.47028934955597
CC.EST,Control of Corruption: Estimate,AUT,Austria,2010,1.59612202644348
CC.EST,Control of Corruption: Estimate,AUT,Austria,2009,1.69403409957886
CC.EST,Control of Corruption: Estimate,AUT,Austria,2008,1.8287581205368
CC.EST,Control of Corruption: Estimate,AUT,Austria,2007,2.00334525108337
CC.EST,Control of Corruption: Estimate,AUT,Austria,2006,1.90487694740295
CC.EST,Control of Corruption: Estimate,AUT,Austria,2005,1.91242349147797
CC.EST,Control of Corruption: Estimate,AUT,Austria,2004,2.02662444114685
CC.EST,Control of Corruption: Estimate,AUT,Austria,2003,1.96386861801147
CC.EST,Control of Corruption: Estimate,AUT,Austria,2002,1.91515922546387
CC.EST,Control of Corruption: Estimate,AUT,Austria,2000,1.7510586977005
CC.EST,Control of Corruption: Estimate,AUT,Austria,1998,1.79937922954559
CC.EST,Control of Corruption: Estimate,AUT,Austria,1996,1.73216354846954
CC.EST,Control of Corruption: Estimate,AZE,Azerbaijan,2023,-1.19547140598297
CC.EST,Control of Corruption: Estimate,AZE,Azerbaijan,2022,-1.04090738296509
CC.EST,Control of Corruption: Estimate,AZE,Azerbaijan,2021,-0.847890377044678
CC.EST,Control of Corruption: Estimate,AZE,Azerbaijan,2020,-1.07807588577271
CC.EST,Control of Corruption: Estimate,AZE,Azerbaijan,2019,-0.849681973457336
CC.EST,Control of Corruption: Estimate,AZE,Azerbaijan,2018,-0.853233695030212
CC.EST,Control of Corruption: Estimate,AZE,Azerbaijan,2017,-0.906532645225525
CC.EST,Control of Corruption: Estimate,AZE,Azerbaijan,2016,-0.852637350559235
CC.EST,Control of Corruption: Estimate,AZE,Azerbaijan,2015,-0.952573180198669
CC.EST,Control of Corruption: Estimate,AZE,Azerbaijan,2014,-1.02282762527466
CC.EST,Control of Corruption: Estimate,AZE,Azerbaijan,2013,-0.970754623413086
CC.EST,Control of Corruption: Estimate,AZE,Azerbaijan,2012,-1.14269411563873
CC.EST,Control of Corruption: Estimate,AZE,Azerbaijan,2011,-1.1953147649765
CC.EST,Control of Corruption: Estimate,AZE,Azerbaijan,2010,-1.24537324905396
CC.EST,Control of Corruption: Estimate,AZE,Azerbaijan,2009,-1.19408190250397
CC.EST,Control of Corruption: Estimate,AZE,Azerbaijan,2008,-1.15665423870087
CC.EST,Control of Corruption: Estimate,AZE,Azerbaijan,2007,-1.12907373905182
CC.EST,Control of Corruption: Estimate,AZE,Azerbaijan,2006,-1.09591245651245
CC.EST,Control of Corruption: Estimate,AZE,Azerbaijan,2005,-1.05252146720886
CC.EST,Control of Corruption: Estimate,AZE,Azerbaijan,2004,-1.1808317899704
CC.EST,Control of Corruption: Estimate,AZE,Azerbaijan,2003,-1.04623198509216
CC.EST,Control of Corruption: Estimate,AZE,Azerbaijan,2002,-1.1955019235611
CC.EST,Control of Corruption: Estimate,AZE,Azerbaijan,2000,-1.29238271713257
CC.EST,Control of Corruption: Estimate,AZE,Azerbaijan,1998,-1.28956842422485
CC.EST,Control of Corruption: Estimate,AZE,Azerbaijan,1996,-1.44561946392059
CC.EST,Control of Corruption: Estimate,BHS,"Bahamas, The",2023,1.26691007614136
CC.EST,Control of Corruption: Estimate,BHS,"Bahamas, The",2022,1.25644886493683
CC.EST,Control of Corruption: Estimate,BHS,"Bahamas, The",2021,1.15235579013824
CC.EST,Control of Corruption: Estimate,BHS,"Bahamas, The",2020,1.10628712177277
CC.EST,Control of Corruption: Estimate,BHS,"Bahamas, The",2019,1.10229861736298
CC.EST,Control of Corruption: Estimate,BHS,"Bahamas, The",2018,1.09605658054352
CC.EST,Control of Corruption: Estimate,BHS,"Bahamas, The",2017,1.13497257232666
CC.EST,Control of Corruption: Estimate,BHS,"Bahamas, The",2016,1.06714582443237
CC.EST,Control of Corruption: Estimate,BHS,"Bahamas, The",2015,1.0972603559494
CC.EST,Control of Corruption: Estimate,BHS,"Bahamas, The",2014,1.3085024356842
CC.EST,Control of Corruption: Estimate,BHS,"Bahamas, The",2013,1.33469569683075
CC.EST,Control of Corruption: Estimate,BHS,"Bahamas, The",2012,1.31606793403625
CC.EST,Control of Corruption: Estimate,BHS,"Bahamas, The",2011,1.34685218334198
CC.EST,Control of Corruption: Estimate,BHS,"Bahamas, The",2010,1.34837675094604
CC.EST,Control of Corruption: Estimate,BHS,"Bahamas, The",2009,1.3600195646286
CC.EST,Control of Corruption: Estimate,BHS,"Bahamas, The",2008,1.33007168769836
CC.EST,Control of Corruption: Estimate,BHS,"Bahamas, The",2007,1.32800912857056
CC.EST,Control of Corruption: Estimate,BHS,"Bahamas, The",2006,1.34319972991943
CC.EST,Control of Corruption: Estimate,BHS,"Bahamas, The",2005,1.32878684997559
CC.EST,Control of Corruption: Estimate,BHS,"Bahamas, The",2004,1.4110358953476
CC.EST,Control of Corruption: Estimate,BHS,"Bahamas, The",2003,1.40778958797455
CC.EST,Control of Corruption: Estimate,BHS,"Bahamas, The",2002,1.41555559635162
CC.EST,Control of Corruption: Estimate,BHS,"Bahamas, The",2000,1.30232381820679
CC.EST,Control of Corruption: Estimate,BHS,"Bahamas, The",1998,1.29537415504456
CC.EST,Control of Corruption: Estimate,BHS,"Bahamas, The",1996,1.1568101644516
CC.EST,Control of Corruption: Estimate,BHR,Bahrain,2023,0.177784815430641
CC.EST,Control of Corruption: Estimate,BHR,Bahrain,2022,0.139520317316055
CC.EST,Control of Corruption: Estimate,BHR,Bahrain,2021,0.144483089447021
CC.EST,Control of Corruption: Estimate,BHR,Bahrain,2020,-0.0929783880710602
CC.EST,Control of Corruption: Estimate,BHR,Bahrain,2019,-0.0380566231906414
CC.EST,Control of Corruption: Estimate,BHR,Bahrain,2018,-0.176260635256767
