indicator_code,indicator_name,country_code,country_name,year,value
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",ARB,Arab World,1997,62.1849403381348
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",ARB,Arab World,1996,61.1766090393066
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",ARB,Arab World,1995,60.1714096069336
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",ARB,Arab World,1994,59.3326797485352
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",ARB,Arab World,1993,58.5308685302734
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",ARB,Arab World,1992,57.8473510742188
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",ARB,Arab World,1991,56.873950958252
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",ARB,Arab World,1990,55.965030670166
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",ARB,Arab World,1989,54.9971809387207
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",ARB,Arab World,1988,54.089241027832
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",ARB,Arab World,1987,53.164379119873
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",ARB,Arab World,1986,52.4306297302246
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",ARB,Arab World,1985,51.687198638916
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",ARB,Arab World,1984,50.947868347168
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",ARB,Arab World,1983,50.195011138916
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",ARB,Arab World,1982,50.0884895324707
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",ARB,Arab World,1981,49.3818702697754
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",ARB,Arab World,1980,48.8503608703613
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",ARB,Arab World,1979,48.3199615478516
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",CSS,Caribbean small states,2008,91.0187530517578
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",CSS,Caribbean small states,2007,90.7480392456055
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",CSS,Caribbean small states,2006,90.1519622802734
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",CSS,Caribbean small states,2005,89.9503021240234
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",CSS,Caribbean small states,2004,89.6548614501953
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",CSS,Caribbean small states,2003,89.4106826782227
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",CSS,Caribbean small states,2002,89.1533126831055
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",CSS,Caribbean small states,2001,88.8828201293945
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",CSS,Caribbean small states,2000,88.6244125366211
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",CSS,Caribbean small states,1999,88.3353881835938
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",CSS,Caribbean small states,1998,88.04931640625
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",CSS,Caribbean small states,1997,87.7618865966797
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",CSS,Caribbean small states,1996,87.4697418212891
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",CSS,Caribbean small states,1995,87.1705474853516
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",CSS,Caribbean small states,1994,86.8694686889648
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",CSS,Caribbean small states,1993,86.8093719482422
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",CEB,Central Europe and the Baltics,2023,99.4918212890625
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",CEB,Central Europe and the Baltics,2022,99.4799194335938
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",CEB,Central Europe and the Baltics,2021,99.4680099487305
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",CEB,Central Europe and the Baltics,2020,99.452751159668
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",CEB,Central Europe and the Baltics,2019,99.4357528686523
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",CEB,Central Europe and the Baltics,2018,99.4153518676758
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",CEB,Central Europe and the Baltics,2017,99.3676605224609
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",CEB,Central Europe and the Baltics,2016,99.3470001220703
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",CEB,Central Europe and the Baltics,2015,99.3286514282227
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",CEB,Central Europe and the Baltics,2014,99.3107223510742
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",CEB,Central Europe and the Baltics,1994,98.5685272216797
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",CEB,Central Europe and the Baltics,1993,98.5205917358398
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",CEB,Central Europe and the Baltics,1992,98.4713516235352
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",CEB,Central Europe and the Baltics,1991,98.4151306152344
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",CEB,Central Europe and the Baltics,1990,98.3561935424805
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",CEB,Central Europe and the Baltics,1989,98.2894287109375
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",CEB,Central Europe and the Baltics,1988,98.2288208007812
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",CEB,Central Europe and the Baltics,1987,98.1469116210938
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",CEB,Central Europe and the Baltics,1986,98.1107482910156
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",CEB,Central Europe and the Baltics,1985,98.0804824829102
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",CEB,Central Europe and the Baltics,1984,98.0505676269531
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",CEB,Central Europe and the Baltics,1983,98.0133666992188
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",CEB,Central Europe and the Baltics,1982,97.9892501831055
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",CEB,Central Europe and the Baltics,1981,97.9652786254883
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",EAR,Early-demographic dividend,2023,81.6767883300781
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",EAR,Early-demographic dividend,2022,81.2427978515625
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",EAR,Early-demographic dividend,2021,80.7130966186523
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",EAR,Early-demographic dividend,2020,80.3006210327148
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",EAR,Early-demographic dividend,2019,79.7876586914062
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",EAR,Early-demographic dividend,2018,79.6844329833984
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",EAR,Early-demographic dividend,2017,79.3345489501953
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",EAR,Early-demographic dividend,2016,79.0816879272461
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",EAR,Early-demographic dividend,2015,78.409553527832
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",EAR,Early-demographic dividend,2014,77.4954833984375
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",EAR,Early-demographic dividend,2013,76.7143478393555
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",EAR,Early-demographic dividend,2012,76.0347595214844
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",EAR,Early-demographic dividend,2011,75.7629165649414
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",EAR,Early-demographic dividend,2010,75.349983215332
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",EAR,Early-demographic dividend,2009,73.8797378540039
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",EAR,Early-demographic dividend,2008,73.1250991821289
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",EAR,Early-demographic dividend,2007,72.2777633666992
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",EAR,Early-demographic dividend,2006,71.2998580932617
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",EAR,Early-demographic dividend,2005,71.2920684814453
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",EAR,Early-demographic dividend,2004,71.2848129272461
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",EAR,Early-demographic dividend,2003,70.609733581543
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",EAR,Early-demographic dividend,2002,69.6658096313477
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",EAR,Early-demographic dividend,2001,69.0135269165039
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",EAR,Early-demographic dividend,2000,68.4427719116211
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",EAR,Early-demographic dividend,1999,67.6863098144531
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",EAR,Early-demographic dividend,1998,66.9885482788086
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",EAR,Early-demographic dividend,1997,63.9864387512207
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",EAR,Early-demographic dividend,1996,63.2406311035156
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",EAR,Early-demographic dividend,1995,62.4787101745605
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",EAR,Early-demographic dividend,1994,61.6209602355957
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",EAR,Early-demographic dividend,1993,60.8206596374512
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",EAR,Early-demographic dividend,1992,59.9782104492188
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",EAR,Early-demographic dividend,1991,59.119010925293
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",EAR,Early-demographic dividend,1990,58.4152488708496
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",EAR,Early-demographic dividend,1989,57.5567283630371
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",EAR,Early-demographic dividend,1988,56.8678512573242
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",EAR,Early-demographic dividend,1987,56.1672515869141
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",EAR,Early-demographic dividend,1986,55.3154602050781
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",EAR,Early-demographic dividend,1985,54.689769744873
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",EAR,Early-demographic dividend,1984,54.0640296936035
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",EAR,Early-demographic dividend,1983,53.2523384094238
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",EAR,Early-demographic dividend,1982,52.6382102966309
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",EAR,Early-demographic dividend,1981,52.0102005004883
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",EAR,Early-demographic dividend,1980,51.4145088195801
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",EAR,Early-demographic dividend,1979,50.8120613098145
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",EAR,Early-demographic dividend,1978,50.2185516357422
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",EAR,Early-demographic dividend,1977,49.5846099853516
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",EAR,Early-demographic dividend,1976,48.9565582275391
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",EAR,Early-demographic dividend,1975,48.730110168457
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",EAS,East Asia & Pacific,2023,96.4882202148438
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",EAS,East Asia & Pacific,2022,96.3631210327148
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",EAS,East Asia & Pacific,2021,96.2234420776367
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",EAS,East Asia & Pacific,2020,96.0861206054688
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",EAS,East Asia & Pacific,2019,95.8726425170898
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",EAS,East Asia & Pacific,2018,95.729736328125
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",EAS,East Asia & Pacific,2017,95.6873626708984
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",EAS,East Asia & Pacific,2016,95.4995803833008
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",EAS,East Asia & Pacific,2015,95.2985763549805
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",EAS,East Asia & Pacific,2014,95.0931625366211
SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",EAS,East Asia & Pacific,2013,94.6176986694336
